0.000000000000000000e+00,0.000000000000000000e+00
3.349604637382785910e-02,0.000000000000000000e+00
6.698999023019736043e-02,0.000000000000000000e+00
1.004805163997231077e-01,0.000000000000000000e+00
1.339663097130192604e-01,0.000000000000000000e+00
1.674460550006990900e-01,0.000000000000000000e+00
2.009184370933772001e-01,0.000000000000000000e+00
2.343821408216681945e-01,0.000000000000000000e+00
2.678358510161862327e-01,0.000000000000000000e+00
3.012782525075445861e-01,0.000000000000000000e+00
3.347080301263578583e-01,0.000000000000000000e+00
3.681238687032406531e-01,0.000000000000000000e+00
4.015244530688062419e-01,0.000000000000000000e+00
4.349084680536696723e-01,0.000000000000000000e+00
4.682745984884442159e-01,0.000000000000000000e+00
5.016215292037449203e-01,0.000000000000000000e+00
5.349479450301855010e-01,0.000000000000000000e+00
5.682525307983796736e-01,0.000000000000000000e+00
6.015339713389420417e-01,0.000000000000000000e+00
6.347909514824863209e-01,0.000000000000000000e+00
6.680221560596275587e-01,0.000000000000000000e+00
7.012262699009794709e-01,0.000000000000000000e+00
7.344019778371557727e-01,0.000000000000000000e+00
7.675479646987715121e-01,0.000000000000000000e+00
8.006629153164390722e-01,0.000000000000000000e+00
8.337455145207748330e-01,0.000000000000000000e+00
8.667944471423916220e-01,0.000000000000000000e+00
8.998083980119035985e-01,0.000000000000000000e+00
9.327860519599253664e-01,0.000000000000000000e+00
9.657260938170706410e-01,0.000000000000000000e+00
9.986272084139540262e-01,0.000000000000000000e+00
1.031488080581189681e+00,0.000000000000000000e+00
1.064307395149392210e+00,0.000000000000000000e+00
1.097083836949173108e+00,0.000000000000000000e+00
1.129816090811149643e+00,0.000000000000000000e+00
1.162502841565935086e+00,0.000000000000000000e+00
1.195142774044142708e+00,0.000000000000000000e+00
1.227734573076387115e+00,0.000000000000000000e+00
1.260276923493283352e+00,0.000000000000000000e+00
1.292768510125443360e+00,0.000000000000000000e+00
1.325208017803483962e+00,0.000000000000000000e+00
1.357594131358017542e+00,0.000000000000000000e+00
1.389925535619659147e+00,0.000000000000000000e+00
1.422200915419022049e+00,0.000000000000000000e+00
1.454418955586720408e+00,0.000000000000000000e+00
1.486578340953369715e+00,0.000000000000000000e+00
1.518677756349582797e+00,0.000000000000000000e+00
1.550715886605973814e+00,0.000000000000000000e+00
1.582691416553158259e+00,0.000000000000000000e+00
1.614603031021748514e+00,0.000000000000000000e+00
1.646449414842359626e+00,0.000000000000000000e+00
1.678229252845606645e+00,0.000000000000000000e+00
1.709941229862101952e+00,0.000000000000000000e+00
1.741584030722460597e+00,0.000000000000000000e+00
1.773156340257296737e+00,0.000000000000000000e+00
1.804656843297224089e+00,0.000000000000000000e+00
1.836084224672857257e+00,0.000000000000000000e+00
1.867437169214809956e+00,0.000000000000000000e+00
