0.000000000000000000e+00,0.000000000000000000e+00
3.327372202887790564e-02,-2.660718763678460164e-04
6.654612366977863402e-02,-5.297734176892276992e-04
9.981588453472278744e-02,-7.911152294930445805e-04
1.330816842357331886e-01,-1.050107917304643479e-03
1.663422023848313280e-01,-1.306762086645818499e-03
1.995961185940400284e-01,-1.561088343047245530e-03
2.328421124753803362e-01,-1.813097292034271391e-03
2.660788636408755181e-01,-2.062799539132242899e-03
2.993050517025466206e-01,-2.310205689866506873e-03
3.325193562724155782e-01,-2.555326349762410132e-03
3.657204569625052137e-01,-2.798172124348852208e-03
3.989070333848370176e-01,-3.038753619149403562e-03
4.320777651514324802e-01,-3.277081439691187370e-03
4.652313318743148685e-01,-3.513166191497774093e-03
4.983664131655056728e-01,-3.747018480096286908e-03
5.314816886370263838e-01,-3.978648911013848988e-03
5.645758379008998240e-01,-4.208068089774030796e-03
5.976475405691474840e-01,-4.435286621905731863e-03
6.306954762537908543e-01,-4.660315112932522652e-03
6.637183245668536458e-01,-4.883164168383302695e-03
6.967147651203560166e-01,-5.103844393779866095e-03
7.296834775263216777e-01,-5.322366394651112387e-03
7.626231413967712314e-01,-5.538740776520612030e-03
7.955324363437279445e-01,-5.752978144917264558e-03
8.284100419792124192e-01,-5.965089105364640432e-03
8.612546379152479226e-01,-6.175084263389862826e-03
8.940649037638555008e-01,-6.382974224518278561e-03
9.268395191370579766e-01,-6.588769594275234454e-03
9.595771636468772847e-01,-6.792480978189630036e-03
9.922765169053353596e-01,-6.994118981783259414e-03
1.024936258524454136e+00,-7.193694210583245763e-03
1.057555068116254660e+00,-7.391217270116712257e-03
1.090131625292761530e+00,-7.586698765912558429e-03
1.122664609665993574e+00,-7.780149303489025669e-03
1.155152700847974501e+00,-7.971579488378566225e-03
1.187594578450726690e+00,-8.160999926104750557e-03
1.219988922086271632e+00,-8.348421222192925484e-03
1.252334411366631262e+00,-8.533853982170214181e-03
1.284629725903827957e+00,-8.717308811560187110e-03
1.316873545309883209e+00,-8.898796315893520159e-03
1.349064549196819840e+00,-9.078327100690231077e-03
1.381201417176658452e+00,-9.255911771480995753e-03
1.413282828861422757e+00,-9.431560933791161006e-03
1.445307463863134245e+00,-9.605285193142520939e-03
1.477274001793814406e+00,-9.777095155065751442e-03
1.509181122265485619e+00,-9.947001425084422976e-03
1.541027504890169375e+00,-1.011501460872565872e-02
1.572811829279888052e+00,-1.028114531151302913e-02
1.604532775046664472e+00,-1.044540413897721010e-02
1.636189021802519683e+00,-1.060780169663821937e-02
1.667779249159476063e+00,-1.076834859002673284e-02
1.699302136729555102e+00,-1.092705542466632096e-02
1.730756364124780067e+00,-1.108393280608410691e-02
1.762140610957172449e+00,-1.123899133980366116e-02
1.793453556838753293e+00,-1.139224163135388324e-02
1.824693881381544980e+00,-1.154369428625834360e-02
1.855860264197570331e+00,-1.169335991004416542e-02
1.886951384898850836e+00,-1.184124910823847188e-02
1.917965923097409764e+00,-1.198737248636660979e-02
1.948902558405266827e+00,-1.213174064995214962e-02
1.979759970434445293e+00,-1.227436420452221455e-02
2.010536838796967096e+00,-1.241525375560215139e-02
2.041231843104854171e+00,-1.255441990871908331e-02
2.071843662970128008e+00,-1.269187326940013349e-02
2.102370978004812763e+00,-1.282762444317064876e-02
2.132812467820929037e+00,-1.296168403555597592e-02
2.163166812030497432e+00,-1.309406265207790909e-02
2.193432690245542993e+00,-1.322477089826890051e-02
